chisq H0 ombh2 omch2 tau As ns
2.620775312852049865e+03 6.893806623598725025e+01 2.247322516890089619e-02 1.162427583862533226e-01 9.911872390760625637e-03 1.904726997640328929e-09 9.738923200198378316e-01
2.620988610393515501e+03 6.897077831423551686e+01 2.247322401055599703e-02 1.162438834500808815e-01 1.001273320428763651e-02 1.904726997644191862e-09 9.738961704755222382e-01
2.620645856867292878e+03 6.894645324986245782e+01 2.247322231009032598e-02 1.162440772232256059e-01 1.010230231913455956e-02 1.904726997645476060e-09 9.738980143961899483e-01
2.620645856867292878e+03 6.894645324986245782e+01 2.247322231009032598e-02 1.162440772232256059e-01 1.010230231913455956e-02 1.904726997645476060e-09 9.738980143961899483e-01
2.623058197446457598e+03 6.906849588927070727e+01 2.247321262860230845e-02 1.162445409459459400e-01 1.032241191255897812e-02 1.904726997642380336e-09 9.738944674630699572e-01
2.621440411885276717e+03 6.900282566055010136e+01 2.247321716767107166e-02 1.162439693340759084e-01 1.015696817953498990e-02 1.904726997640458382e-09 9.738906552468347133e-01
2.620296849181551352e+03 6.876253026855944483e+01 2.247321612056327189e-02 1.162421916011658896e-01 1.025754240314439257e-02 1.904726997644068612e-09 9.738879762396694950e-01
2.620296849181551352e+03 6.876253026855944483e+01 2.247321612056327189e-02 1.162421916011658896e-01 1.025754240314439257e-02 1.904726997644068612e-09 9.738879762396694950e-01
2.623226002467348280e+03 6.859813051387227745e+01 2.247320654647091617e-02 1.162416861612850794e-01 1.028128933757955707e-02 1.904726997645832988e-09 9.738917471978432161e-01
2.624111619773866551e+03 6.863168523750373140e+01 2.247321090450568257e-02 1.162404991632752099e-01 9.868404838284239658e-03 1.904726997644760962e-09 9.738931565788612188e-01
2.624308082939083306e+03 6.860075681287615623e+01 2.247319888761537682e-02 1.162388305665490729e-01 1.001709013196376737e-02 1.904726997643582230e-09 9.738931168034640207e-01
2.622487644331725733e+03 6.873185535564621773e+01 2.247318765920885975e-02 1.162394740356529760e-01 9.724203714315555330e-03 1.904726997646543950e-09 9.738933229915549550e-01
2.622452909964245464e+03 6.876096650498506335e+01 2.247319608272517130e-02 1.162392638615831197e-01 9.625010920770539491e-03 1.904726997647625075e-09 9.738909294978685960e-01
2.622452909964245464e+03 6.876096650498506335e+01 2.247319608272517130e-02 1.162392638615831197e-01 9.625010920770539491e-03 1.904726997647625075e-09 9.738909294978685960e-01
2.622452909964245464e+03 6.876096650498506335e+01 2.247319608272517130e-02 1.162392638615831197e-01 9.625010920770539491e-03 1.904726997647625075e-09 9.738909294978685960e-01
2.622452909964245464e+03 6.876096650498506335e+01 2.247319608272517130e-02 1.162392638615831197e-01 9.625010920770539491e-03 1.904726997647625075e-09 9.738909294978685960e-01
2.621406891187378733e+03 6.878346872846185533e+01 2.247319530485065650e-02 1.162401221539890589e-01 9.796128139018081202e-03 1.904726997647977868e-09 9.738932216936579955e-01
2.620319996888059904e+03 6.878507671370233822e+01 2.247319061803731630e-02 1.162383118688222333e-01 1.016500496622870994e-02 1.904726997649270337e-09 9.738889984482865803e-01
2.620319996888059904e+03 6.878507671370233822e+01 2.247319061803731630e-02 1.162383118688222333e-01 1.016500496622870994e-02 1.904726997649270337e-09 9.738889984482865803e-01
2.620793439561515697e+03 6.870408973476273218e+01 2.247318748175295561e-02 1.162392205423800756e-01 1.035784328129780822e-02 1.904726997646339636e-09 9.738918578484978550e-01
2.620731915072486117e+03 6.876664500899232735e+01 2.247319401217419757e-02 1.162397333267015526e-01 1.006144890596628698e-02 1.904726997646871514e-09 9.738972339723531713e-01
2.620563154114719964e+03 6.893759447549322772e+01 2.247320524905870726e-02 1.162390181490962349e-01 1.008085106155625146e-02 1.904726997646452547e-09 9.738979656612678504e-01
2.620563154114719964e+03 6.893759447549322772e+01 2.247320524905870726e-02 1.162390181490962349e-01 1.008085106155625146e-02 1.904726997646452547e-09 9.738979656612678504e-01
2.620602439407729889e+03 6.891502192789539549e+01 2.247319743446529738e-02 1.162404184540303254e-01 9.928126641668080440e-03 1.904726997645036000e-09 9.738987568238207659e-01
2.620940579557528508e+03 6.885984276910440371e+01 2.247319500290814037e-02 1.162426856685178783e-01 9.763895150200565393e-03 1.904726997644145126e-09 9.738961148168209236e-01
2.621948648001231504e+03 6.889893517397224798e+01 2.247320410407502994e-02 1.162406943447122920e-01 9.450900058116580918e-03 1.904726997645939281e-09 9.739018060851621916e-01
2.621432089242403435e+03 6.877596765117652922e+01 2.247320181525783861e-02 1.162409557868450821e-01 9.812220902473790113e-03 1.904726997648654501e-09 9.739034217859695586e-01
2.620517902536114889e+03 6.883295850068543587e+01 2.247320329016205126e-02 1.162415982761987460e-01 9.952618075729792110e-03 1.904726997648337278e-09 9.739013584118699773e-01
2.621919284977091593e+03 6.889655275815771063e+01 2.247321013920924176e-02 1.162416654452769899e-01 9.458324236862490283e-03 1.904726997646589859e-09 9.738977911299101509e-01
2.621919284977091593e+03 6.889655275815771063e+01 2.247321013920924176e-02 1.162416654452769899e-01 9.458324236862490283e-03 1.904726997646589859e-09 9.738977911299101509e-01
2.623637789436410003e+03 6.896903297449472348e+01 2.247322367085181904e-02 1.162424065751607866e-01 9.068003457491723152e-03 1.904726997644688998e-09 9.738998164279276670e-01
2.625069599793947418e+03 6.908823328820969323e+01 2.247322065122903459e-02 1.162432360383650748e-01 8.963038094002173661e-03 1.904726997642246747e-09 9.738963912269491541e-01
2.624803898784194644e+03 6.901084753752324730e+01 2.247321069394663667e-02 1.162425759575056172e-01 8.865655771636444041e-03 1.904726997643914343e-09 9.738932706698609776e-01
2.624814570292982353e+03 6.907692847842476169e+01 2.247321821847485246e-02 1.162439878418526779e-01 8.987521918701033702e-03 1.904726997646661823e-09 9.738975520257313612e-01
2.625138888555134599e+03 6.907743874583819377e+01 2.247322142172345633e-02 1.162444519692417272e-01 8.912613931948804372e-03 1.904726997646966226e-09 9.738967011172888766e-01
2.625430406457438494e+03 6.914326207006948266e+01 2.247322254759093543e-02 1.162450932601974546e-01 9.163139299878312119e-03 1.904726997647596537e-09 9.738967545212765531e-01
2.624346297875104938e+03 6.905942995293570164e+01 2.247321824070508747e-02 1.162440064058370137e-01 9.048367126982679448e-03 1.904726997650708804e-09 9.738965751188276565e-01
2.624371541258048182e+03 6.890857530685312327e+01 2.247321525730518188e-02 1.162443935276428614e-01 8.955943052368785587e-03 1.904726997651977700e-09 9.738983746915792494e-01
2.623867227691588596e+03 6.898599211771075090e+01 2.247322329882360178e-02 1.162442524186189791e-01 9.029260604881052255e-03 1.904726997651790757e-09 9.738991291504486281e-01
2.624267206068701853e+03 6.906345142120078151e+01 2.247322687697111965e-02 1.162454893953709240e-01 9.082212231721998458e-03 1.904726997649130957e-09 9.738960120218600469e-01
2.625923238365940506e+03 6.915278785065632405e+01 2.247322740284307674e-02 1.162449246883542481e-01 9.063482710683728322e-03 1.904726997650099586e-09 9.738901145644365265e-01
2.625923238365940506e+03 6.915278785065632405e+01 2.247322740284307674e-02 1.162449246883542481e-01 9.063482710683728322e-03 1.904726997650099586e-09 9.738901145644365265e-01
2.625923238365940506e+03 6.915278785065632405e+01 2.247322740284307674e-02 1.162449246883542481e-01 9.063482710683728322e-03 1.904726997650099586e-09 9.738901145644365265e-01
2.625633481064789976e+03 6.914116205861380138e+01 2.247322525372327448e-02 1.162468112184655011e-01 9.076647887701995432e-03 1.904726997652514126e-09 9.738941265847735895e-01
2.622189571604443699e+03 6.898995309909774676e+01 2.247323683255291610e-02 1.162473424857672077e-01 9.465975014714939073e-03 1.904726997653784676e-09 9.738949618654532125e-01
2.622189571604443699e+03 6.898995309909774676e+01 2.247323683255291610e-02 1.162473424857672077e-01 9.465975014714939073e-03 1.904726997653784676e-09 9.738949618654532125e-01
2.622189571604443699e+03 6.898995309909774676e+01 2.247323683255291610e-02 1.162473424857672077e-01 9.465975014714939073e-03 1.904726997653784676e-09 9.738949618654532125e-01
2.623783695000267926e+03 6.881586288848043864e+01 2.247323345042127885e-02 1.162454488857515567e-01 9.209419130017208743e-03 1.904726997649816690e-09 9.738928496065433205e-01
2.623631319392804926e+03 6.905987817369420156e+01 2.247323070442565698e-02 1.162453348180293305e-01 9.252611991841982672e-03 1.904726997649980886e-09 9.738919328532006370e-01
2.621257063164432566e+03 6.889634894682018285e+01 2.247323289851881414e-02 1.162474940284574237e-01 9.637624483671341710e-03 1.904726997643823353e-09 9.738916629272431624e-01
2.623081343796392048e+03 6.880027517630378497e+01 2.247323902205171364e-02 1.162468851372012169e-01 9.369320930072222789e-03 1.904726997638145585e-09 9.738900618736880954e-01
2.621417473464101477e+03 6.890149414895405755e+01 2.247324187616733457e-02 1.162470076960446519e-01 9.588540984914378784e-03 1.904726997639885560e-09 9.738896548095929973e-01
2.621417473464101477e+03 6.890149414895405755e+01 2.247324187616733457e-02 1.162470076960446519e-01 9.588540984914378784e-03 1.904726997639885560e-09 9.738896548095929973e-01
2.621417473464101477e+03 6.890149414895405755e+01 2.247324187616733457e-02 1.162470076960446519e-01 9.588540984914378784e-03 1.904726997639885560e-09 9.738896548095929973e-01
2.624453600599190395e+03 6.867964398404451742e+01 2.247324167132950037e-02 1.162462740623339125e-01 9.554081789661460211e-03 1.904726997640889757e-09 9.738880798733118294e-01
2.624453600599190395e+03 6.867964398404451742e+01 2.247324167132950037e-02 1.162462740623339125e-01 9.554081789661460211e-03 1.904726997640889757e-09 9.738880798733118294e-01
2.624455090669086076e+03 6.869052535704190632e+01 2.247324502955041353e-02 1.162452085614539554e-01 9.509892582356595930e-03 1.904726997639120418e-09 9.738897587076863482e-01
2.623778988855458920e+03 6.881500716506498350e+01 2.247324471773961066e-02 1.162445629895258598e-01 9.212784542733356424e-03 1.904726997639510847e-09 9.738840554533636507e-01
2.624865829685133122e+03 6.900592398061309041e+01 2.247325114407276725e-02 1.162431612781097551e-01 8.849355008924890062e-03 1.904726997636932525e-09 9.738804114373944554e-01
2.628641449189400646e+03 6.879212709442845153e+01 2.247325371577241562e-02 1.162432511244385902e-01 8.613254322380293343e-03 1.904726997634125074e-09 9.738779206178201919e-01
2.628461788661523769e+03 6.870818629757441443e+01 2.247324292569348805e-02 1.162440631807017677e-01 8.891561136060936038e-03 1.904726997635031664e-09 9.738807034076972791e-01
2.626973968808253630e+03 6.878311641842216773e+01 2.247325097743365849e-02 1.162442548936746256e-01 8.835775462817753445e-03 1.904726997635696717e-09 9.738848397358829123e-01
2.625579998557540421e+03 6.895192036717180883e+01 2.247324614073418006e-02 1.162446728898039738e-01 8.728345016212796931e-03 1.904726997633243299e-09 9.738868329354587461e-01
2.626679466794264499e+03 6.915710842410244652e+01 2.247324524696442047e-02 1.162435909960124747e-01 8.862978821388986864e-03 1.904726997634618074e-09 9.738880018286144580e-01
2.626679466794264499e+03 6.915710842410244652e+01 2.247324524696442047e-02 1.162435909960124747e-01 8.862978821388986864e-03 1.904726997634618074e-09 9.738880018286144580e-01
2.626679466794264499e+03 6.915710842410244652e+01 2.247324524696442047e-02 1.162435909960124747e-01 8.862978821388986864e-03 1.904726997634618074e-09 9.738880018286144580e-01
2.626216269891031970e+03 6.914797546718142485e+01 2.247323028405232362e-02 1.162447102116306724e-01 8.939060638079783863e-03 1.904726997636603307e-09 9.738921005402391140e-01
2.628932503959304540e+03 6.925116234027592554e+01 2.247323090449706434e-02 1.162445845257099319e-01 8.954535845697554966e-03 1.904726997640046033e-09 9.738950242354649234e-01
2.629578630884711401e+03 6.926157076672176061e+01 2.247322702925829557e-02 1.162431979211860228e-01 8.828821232837215371e-03 1.904726997638713031e-09 9.738988124071279451e-01
2.625789080506448499e+03 6.907570271521338157e+01 2.247322713831813312e-02 1.162448411596000430e-01 8.770433315255433959e-03 1.904726997636802658e-09 9.738983286065223677e-01
2.625789080506448499e+03 6.907570271521338157e+01 2.247322713831813312e-02 1.162448411596000430e-01 8.770433315255433959e-03 1.904726997636802658e-09 9.738983286065223677e-01
2.624839719165683618e+03 6.897531625740261063e+01 2.247323416814136360e-02 1.162454222602533060e-01 8.842411355238428625e-03 1.904726997634063035e-09 9.739008636784232120e-01
2.624839719165683618e+03 6.897531625740261063e+01 2.247323416814136360e-02 1.162454222602533060e-01 8.842411355238428625e-03 1.904726997634063035e-09 9.739008636784232120e-01
2.624515351796876530e+03 6.881902027375798525e+01 2.247323714133603323e-02 1.162440130476782713e-01 9.086738035023668447e-03 1.904726997634796745e-09 9.738962441559583239e-01
2.625164620546026526e+03 6.903632919762955567e+01 2.247322641078799282e-02 1.162444749485860296e-01 8.823704424370398119e-03 1.904726997632586932e-09 9.739009033850686281e-01
2.625093217321563770e+03 6.915184615153866332e+01 2.247322621607779694e-02 1.162446205335668920e-01 9.446143182423715617e-03 1.904726997632810684e-09 9.739029231073947912e-01
2.622051404259106675e+03 6.880944205505890920e+01 2.247322944523516206e-02 1.162447197744086169e-01 9.559767359569691994e-03 1.904726997630822555e-09 9.739001850948352246e-01
2.620751931647697802e+03 6.893597316749622905e+01 2.247322627077606369e-02 1.162417009624100162e-01 9.915022021155805304e-03 1.904726997630209615e-09 9.738968320619927344e-01
2.620396285913291649e+03 6.891352892345219061e+01 2.247322243869092837e-02 1.162430163299627006e-01 1.006677970435294889e-02 1.904726997632520344e-09 9.738990762438569648e-01
2.620488027970156963e+03 6.878160160709238369e+01 2.247321955774920707e-02 1.162430557984791418e-01 1.009242473230679941e-02 1.904726997631581494e-09 9.739012513991568420e-01
2.620297545357447689e+03 6.890730856058827669e+01 2.247322727406722911e-02 1.162434825205481692e-01 1.012054745135549348e-02 1.904726997632292869e-09 9.739056170388897815e-01
2.620347899445738676e+03 6.891583849091563252e+01 2.247323101381690572e-02 1.162420496550366084e-01 1.012659225225723443e-02 1.904726997631778776e-09 9.739053657148900589e-01
2.620767470687816967e+03 6.882791760673937631e+01 2.247323390431641560e-02 1.162411406794224694e-01 9.870949897957507352e-03 1.904726997629427929e-09 9.739101159555820786e-01
2.621433071400670997e+03 6.874108437066189481e+01 2.247323645725749289e-02 1.162422328195745619e-01 9.938806694496300428e-03 1.904726997627222252e-09 9.739124017818752144e-01
2.620592629816492263e+03 6.887030641680637189e+01 2.247322776956352242e-02 1.162418397210877308e-01 9.884512190380620802e-03 1.904726997625049662e-09 9.739131746589723138e-01
2.620495766563872166e+03 6.889186596622253944e+01 2.247320739462665973e-02 1.162407828829297163e-01 9.937549056860960767e-03 1.904726997623912702e-09 9.739144979560767634e-01
2.620495766563872166e+03 6.889186596622253944e+01 2.247320739462665973e-02 1.162407828829297163e-01 9.937549056860960767e-03 1.904726997623912702e-09 9.739144979560767634e-01
2.621215071799170346e+03 6.898405474311645946e+01 2.247321184675288644e-02 1.162396294111931877e-01 1.040468428510067656e-02 1.904726997623497457e-09 9.739172941914248094e-01
2.621215071799170346e+03 6.898405474311645946e+01 2.247321184675288644e-02 1.162396294111931877e-01 1.040468428510067656e-02 1.904726997623497457e-09 9.739172941914248094e-01
2.621941898034673613e+03 6.902587884866879619e+01 2.247319477486065670e-02 1.162397229167634743e-01 1.031147528374018116e-02 1.904726997618067844e-09 9.739144988446128970e-01
2.620392515271558750e+03 6.888005127611219791e+01 2.247319949334511402e-02 1.162398355151851581e-01 9.980116275197216391e-03 1.904726997617462348e-09 9.739156559144552805e-01
2.620162307582919311e+03 6.881437720550148640e+01 2.247319732097314421e-02 1.162387816923107914e-01 1.015294274000643968e-02 1.904726997617104592e-09 9.739229685633897793e-01
2.620674516402139034e+03 6.895600157798288876e+01 2.247318371236035894e-02 1.162378281079485265e-01 1.021860449268375409e-02 1.904726997616920958e-09 9.739251905888212102e-01
2.620674516402139034e+03 6.895600157798288876e+01 2.247318371236035894e-02 1.162378281079485265e-01 1.021860449268375409e-02 1.904726997616920958e-09 9.739251905888212102e-01
2.621831969995030704e+03 6.902824670407657948e+01 2.247319207806265998e-02 1.162373171712716702e-01 9.989158543830626083e-03 1.904726997615586302e-09 9.739197136492770968e-01
2.620644841975307372e+03 6.876644383092342139e+01 2.247319675512041148e-02 1.162360340263520753e-01 1.010318132768364859e-02 1.904726997615056493e-09 9.739276786129656971e-01
2.621656160124419785e+03 6.869874508070179786e+01 2.247317385903717726e-02 1.162371016515549860e-01 1.008971988180107880e-02 1.904726997613463343e-09 9.739270462393273542e-01
2.621656160124419785e+03 6.869874508070179786e+01 2.247317385903717726e-02 1.162371016515549860e-01 1.008971988180107880e-02 1.904726997613463343e-09 9.739270462393273542e-01
2.621656160124419785e+03 6.869874508070179786e+01 2.247317385903717726e-02 1.162371016515549860e-01 1.008971988180107880e-02 1.904726997613463343e-09 9.739270462393273542e-01
2.620572125214851894e+03 6.874657088923849813e+01 2.247316894672029761e-02 1.162351485959910724e-01 1.022160363869131089e-02 1.904726997613756165e-09 9.739223340269892448e-01
2.620001948633922439e+03 6.888084562536808164e+01 2.247316227762146193e-02 1.162334137067318057e-01 1.029659762735527298e-02 1.904726997613702812e-09 9.739221794754631123e-01
2.619947066942924266e+03 6.882566901995694764e+01 2.247316668367863382e-02 1.162333082384644917e-01 1.027633052798127000e-02 1.904726997612416132e-09 9.739254604548530647e-01
2.619878676163698401e+03 6.884710474292415938e+01 2.247316211316136361e-02 1.162343137998136378e-01 1.068813045806930699e-02 1.904726997614815783e-09 9.739253944298540411e-01
2.620072358944541065e+03 6.884086999073807078e+01 2.247316582989650896e-02 1.162363356023813910e-01 1.088307871668360918e-02 1.904726997608940733e-09 9.739292120020764942e-01
2.620982572026784510e+03 6.865838524834786938e+01 2.247316033003663935e-02 1.162356997887669663e-01 1.066932751271914420e-02 1.904726997607882355e-09 9.739300434263237216e-01
2.620920615427242410e+03 6.868829760002303431e+01 2.247316057448787291e-02 1.162362282485544379e-01 1.042118373240722567e-02 1.904726997605716797e-09 9.739321626136605570e-01
2.620920615427242410e+03 6.868829760002303431e+01 2.247316057448787291e-02 1.162362282485544379e-01 1.042118373240722567e-02 1.904726997605716797e-09 9.739321626136605570e-01
2.621401778824179019e+03 6.863073367793867874e+01 2.247314381170774020e-02 1.162370360120604518e-01 1.071811689902369205e-02 1.904726997602671118e-09 9.739305057464707760e-01
2.620590737191171229e+03 6.867206199179169346e+01 2.247315673082941889e-02 1.162367349041863451e-01 1.095759383744604985e-02 1.904726997600434421e-09 9.739281827847947604e-01
2.619948023848970934e+03 6.881084190359638342e+01 2.247316002113727493e-02 1.162369670833154900e-01 1.089301129900033249e-02 1.904726997599077845e-09 9.739230410406751748e-01
2.619948023848970934e+03 6.881084190359638342e+01 2.247316002113727493e-02 1.162369670833154900e-01 1.089301129900033249e-02 1.904726997599077845e-09 9.739230410406751748e-01
2.620491827218256276e+03 6.869388539486513423e+01 2.247316518537098920e-02 1.162366345941878293e-01 1.114274368830732789e-02 1.904726997602257114e-09 9.739211148467291634e-01
2.622819710185079202e+03 6.854551620676741663e+01 2.247317670148983593e-02 1.162373015836643542e-01 1.121624351029202812e-02 1.904726997601969255e-09 9.739260879883072652e-01
2.622819710185079202e+03 6.854551620676741663e+01 2.247317670148983593e-02 1.162373015836643542e-01 1.121624351029202812e-02 1.904726997601969255e-09 9.739260879883072652e-01
2.622819710185079202e+03 6.854551620676741663e+01 2.247317670148983593e-02 1.162373015836643542e-01 1.121624351029202812e-02 1.904726997601969255e-09 9.739260879883072652e-01
2.623956105093644510e+03 6.850177425594353053e+01 2.247318048707229801e-02 1.162380044213435215e-01 1.122131876422526736e-02 1.904726997601928309e-09 9.739219916109128627e-01
2.623956105093644510e+03 6.850177425594353053e+01 2.247318048707229801e-02 1.162380044213435215e-01 1.122131876422526736e-02 1.904726997601928309e-09 9.739219916109128627e-01
2.625688283192136169e+03 6.845021156868821777e+01 2.247318513894743311e-02 1.162392695715928348e-01 1.113745400929317710e-02 1.904726997601064733e-09 9.739222611253894879e-01
2.621397130023183308e+03 6.861544085367621904e+01 2.247317061227296214e-02 1.162412655261005900e-01 1.114434920940852135e-02 1.904726997598330074e-09 9.739243941742055100e-01
2.620668648280648540e+03 6.886158668641577663e+01 2.247315560266156462e-02 1.162408949609246150e-01 1.106916381014993664e-02 1.904726997596248060e-09 9.739272053347843849e-01
2.620668648280648540e+03 6.886158668641577663e+01 2.247315560266156462e-02 1.162408949609246150e-01 1.106916381014993664e-02 1.904726997596248060e-09 9.739272053347843849e-01
2.620239828451666199e+03 6.882153716066919458e+01 2.247316637745564588e-02 1.162408317220838955e-01 1.103027732110972541e-02 1.904726997597604636e-09 9.739205311643076568e-01
2.620239828451666199e+03 6.882153716066919458e+01 2.247316637745564588e-02 1.162408317220838955e-01 1.103027732110972541e-02 1.904726997597604636e-09 9.739205311643076568e-01
2.620018481259799955e+03 6.879236614207675871e+01 2.247316821072058157e-02 1.162404870443367183e-01 1.097697449048141462e-02 1.904726997598390458e-09 9.739244175161542172e-01
2.620517031780650996e+03 6.870077579796092948e+01 2.247315137066610222e-02 1.162408603787259270e-01 1.120495520124906337e-02 1.904726997598385495e-09 9.739236309201997344e-01
2.620092124317203798e+03 6.874061807563698778e+01 2.247314892018360821e-02 1.162397588807404375e-01 1.101426910757983234e-02 1.904726997595464720e-09 9.739251068152745550e-01
2.619841215080442907e+03 6.883475626540784731e+01 2.247314512670146522e-02 1.162400295387491372e-01 1.069370875491996477e-02 1.904726997595558605e-09 9.739206713004033844e-01
2.619841215080442907e+03 6.883475626540784731e+01 2.247314512670146522e-02 1.162400295387491372e-01 1.069370875491996477e-02 1.904726997595558605e-09 9.739206713004033844e-01
2.620366952331832636e+03 6.883672722257742294e+01 2.247314496169087669e-02 1.162389608125603130e-01 1.104448200109590418e-02 1.904726997597255980e-09 9.739233774515131392e-01
2.621108598260441795e+03 6.890142365760156906e+01 2.247314546928194309e-02 1.162382326964964407e-01 1.104194024858193637e-02 1.904726997601952298e-09 9.739218571472036956e-01
2.621108598260441795e+03 6.890142365760156906e+01 2.247314546928194309e-02 1.162382326964964407e-01 1.104194024858193637e-02 1.904726997601952298e-09 9.739218571472036956e-01
2.620296756050506701e+03 6.878206764524138350e+01 2.247315277856399077e-02 1.162382701961045678e-01 1.114825676641092132e-02 1.904726997602763762e-09 9.739235356127312615e-01
2.620699240984406060e+03 6.881398824847144624e+01 2.247314355884436760e-02 1.162361847227381950e-01 1.124890627483992461e-02 1.904726997604815997e-09 9.739270021317456560e-01
2.620320522818313748e+03 6.871531210470082840e+01 2.247313945745091704e-02 1.162370356156716550e-01 1.111725459379334958e-02 1.904726997604522348e-09 9.739268843298152234e-01
2.621066215676275988e+03 6.882960376254503387e+01 2.247314472184574335e-02 1.162382999817134083e-01 1.131876482151169400e-02 1.904726997600577110e-09 9.739256691260774756e-01
2.620945265365060550e+03 6.889427951455806465e+01 2.247314946146031917e-02 1.162393047753978864e-01 1.101814344782852881e-02 1.904726997598983960e-09 9.739202804013762371e-01
2.620945265365060550e+03 6.889427951455806465e+01 2.247314946146031917e-02 1.162393047753978864e-01 1.101814344782852881e-02 1.904726997598983960e-09 9.739202804013762371e-01
2.620945265365060550e+03 6.889427951455806465e+01 2.247314946146031917e-02 1.162393047753978864e-01 1.101814344782852881e-02 1.904726997598983960e-09 9.739202804013762371e-01
2.620169872158595354e+03 6.873034720583071078e+01 2.247314413851692061e-02 1.162402011446174166e-01 1.105013669306030739e-02 1.904726997600431940e-09 9.739244370378900006e-01
2.619924378833551145e+03 6.878184443649952584e+01 2.247314962704387298e-02 1.162376992235131523e-01 1.091060629469984590e-02 1.904726997602450674e-09 9.739181562846204177e-01
2.619924378833551145e+03 6.878184443649952584e+01 2.247314962704387298e-02 1.162376992235131523e-01 1.091060629469984590e-02 1.904726997602450674e-09 9.739181562846204177e-01
2.620034394353373955e+03 6.873640665215958734e+01 2.247314255842330563e-02 1.162357241104001321e-01 1.089708150820812606e-02 1.904726997603760514e-09 9.739108816121707646e-01
2.620034394353373955e+03 6.873640665215958734e+01 2.247314255842330563e-02 1.162357241104001321e-01 1.089708150820812606e-02 1.904726997603760514e-09 9.739108816121707646e-01
2.620034394353373955e+03 6.873640665215958734e+01 2.247314255842330563e-02 1.162357241104001321e-01 1.089708150820812606e-02 1.904726997603760514e-09 9.739108816121707646e-01
2.620003797243542977e+03 6.873708890776804026e+01 2.247315622700472512e-02 1.162360848913597394e-01 1.081199621889742876e-02 1.904726997604469822e-09 9.739086670287503411e-01
2.620003797243542977e+03 6.873708890776804026e+01 2.247315622700472512e-02 1.162360848913597394e-01 1.081199621889742876e-02 1.904726997604469822e-09 9.739086670287503411e-01
2.619817121930919711e+03 6.877674573818249826e+01 2.247316133664576873e-02 1.162373586636995249e-01 1.071333448613559676e-02 1.904726997603022256e-09 9.739090843102600203e-01
2.619817121930919711e+03 6.877674573818249826e+01 2.247316133664576873e-02 1.162373586636995249e-01 1.071333448613559676e-02 1.904726997603022256e-09 9.739090843102600203e-01
2.619991931534387277e+03 6.875285369988546336e+01 2.247314943177369448e-02 1.162395353991208663e-01 1.053068232262072135e-02 1.904726997601157377e-09 9.739133277739794314e-01
2.620574094529843023e+03 6.867417650776864946e+01 2.247313162412735779e-02 1.162390070504922268e-01 1.101045875901948343e-02 1.904726997597998374e-09 9.739143592285494089e-01
2.620296575233515341e+03 6.884942402994832378e+01 2.247313471888804509e-02 1.162389995284025257e-01 1.095771506750019102e-02 1.904726997597257220e-09 9.739149711349960326e-01
2.620742913369198504e+03 6.891865876891982623e+01 2.247314336736450438e-02 1.162393934177830962e-01 1.078438195025644211e-02 1.904726997599175866e-09 9.739157789216713601e-01
2.620480667947045731e+03 6.891919570682988194e+01 2.247315309674139533e-02 1.162390383437434255e-01 1.062375130379532989e-02 1.904726997597636896e-09 9.739149223357372875e-01
2.620229031817855230e+03 6.890674040662661071e+01 2.247316398528700909e-02 1.162381757254370290e-01 1.052239516657702163e-02 1.904726997596772906e-09 9.739147433901567119e-01
2.620422378426416344e+03 6.885873121769553507e+01 2.247317345212325110e-02 1.162380344666466558e-01 1.098053984136882974e-02 1.904726997601602400e-09 9.739173767894517830e-01
2.620391458700317344e+03 6.869118198873501058e+01 2.247318167136166597e-02 1.162405566063891282e-01 1.099254861574951864e-02 1.904726997601256639e-09 9.739134737407384446e-01
2.620098002962662122e+03 6.872230678703736828e+01 2.247318269355461778e-02 1.162411019415086483e-01 1.073599855898250618e-02 1.904726997598407415e-09 9.739149833138696088e-01
2.620098002962662122e+03 6.872230678703736828e+01 2.247318269355461778e-02 1.162411019415086483e-01 1.073599855898250618e-02 1.904726997598407415e-09 9.739149833138696088e-01
2.620176654389252690e+03 6.871151407172364145e+01 2.247318629793616448e-02 1.162420841802119797e-01 1.078460736315258080e-02 1.904726997601530022e-09 9.739121555671608199e-01
2.620200952377387239e+03 6.870817910314229948e+01 2.247319866888031897e-02 1.162420675794743202e-01 1.081243884269311555e-02 1.904726997598258936e-09 9.739148049705421695e-01
2.620563922151008228e+03 6.874509298226237775e+01 2.247319354710617875e-02 1.162420877190956381e-01 1.128876966913626607e-02 1.904726997598492201e-09 9.739192448403276581e-01
2.622322758188037369e+03 6.876106131041466085e+01 2.247320753979155025e-02 1.162411052556326096e-01 1.177612155019116570e-02 1.904726997597361445e-09 9.739188802232024988e-01
2.621649768977948497e+03 6.864732631523435202e+01 2.247320644994522248e-02 1.162395792083272955e-01 1.158649748893740040e-02 1.904726997601186742e-09 9.739235991167715101e-01
2.621593168450476696e+03 6.860583640156717422e+01 2.247320268162875806e-02 1.162376854085948041e-01 1.118474879806843555e-02 1.904726997602909759e-09 9.739209028437013638e-01
2.620026390025914225e+03 6.873674632740481627e+01 2.247319926363881490e-02 1.162355852812339968e-01 1.067310932135141256e-02 1.904726997603712538e-09 9.739177246049852688e-01
2.620394667368118917e+03 6.869042963847147121e+01 2.247319124704122775e-02 1.162370556531235471e-01 1.084310805084374649e-02 1.904726997601801751e-09 9.739162736327745540e-01
